:START_ID,:END_ID,:TYPE
#32060,#31805,HAS_ITEM
#32060,#31833,HAS_ITEM
#32060,#31861,HAS_ITEM
#32060,#31889,HAS_ITEM
#32060,#31917,HAS_ITEM
#32060,#31945,HAS_ITEM
#32060,#31952,HAS_ITEM
#32060,#31959,HAS_ITEM
#32060,#31966,HAS_ITEM
#32060,#31973,HAS_ITEM
#32060,#31980,HAS_ITEM
#32060,#31987,HAS_ITEM
#32060,#31994,HAS_ITEM
#32060,#32001,HAS_ITEM
#32060,#32008,HAS_ITEM
#32060,#32015,HAS_ITEM
#32060,#32022,HAS_ITEM
#32060,#32029,HAS_ITEM
#32060,#32036,HAS_ITEM
#32060,#32043,HAS_ITEM
#32060,#32050,HAS_ITEM
#32060,#32057,HAS_ITEM
#32093,#32090,HAS_ITEM
#32112,#32109,HAS_ITEM
#35197,#35194,HAS_ITEM
#35236,#35235,HAS_ITEM
#35282,#35256,HAS_ITEM
#35282,#35272,HAS_ITEM
#35282,#35279,HAS_ITEM
#35355,#35352,HAS_ITEM
#35394,#35393,HAS_ITEM
#35450,#35447,HAS_ITEM
#35495,#35492,HAS_ITEM
#36684,#36678,HAS_ITEM
#36890,#36887,HAS_ITEM
#37063,#37060,HAS_ITEM
#37193,#37190,HAS_ITEM
#37323,#37320,HAS_ITEM
#37454,#37451,HAS_ITEM
#37584,#37581,HAS_ITEM
#37714,#37711,HAS_ITEM
#37775,#37772,HAS_ITEM
#37862,#37859,HAS_ITEM
#37911,#37908,HAS_ITEM
#37968,#37965,HAS_ITEM
#38013,#38010,HAS_ITEM
#38058,#38055,HAS_ITEM
#38103,#38100,HAS_ITEM
#38148,#38145,HAS_ITEM
#38193,#38190,HAS_ITEM
#38238,#38235,HAS_ITEM
